price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
369950.00;4.00;2.75;2760.00;7533.00;1.00;0.00;0.00;3.00;8.00;1400.00;1360.00;1997.00;0.00;98042.00;47371.00;-122108.00;2340.00;7943.00
615000.00;5.00;3.50;2950.00;7980.00;2.00;0.00;3.00;3.00;9.00;2350.00;600.00;2005.00;0.00;98065.00;475339.00;-121858.00;2950.00;7980.00
120069000000.00;5.00;3.00;3640.00;28531.00;2.00;0.00;0.00;3.00;10.00;3640.00;0.00;1996.00;0.00;98006.00;475502.00;-122.13;3330.00;17186.00
950000.00;3.00;1.75;2150.00;3503.00;2.00;0.00;0.00;3.00;8.00;1870.00;280.00;1921.00;0.00;98112.00;476285.00;-122303.00;3920.00;6402.00
799500.00;4.00;2.50;2760.00;5750.00;2.00;0.00;0.00;3.00;8.00;2760.00;0.00;1993.00;0.00;98112.00;47627.00;-122303.00;2760.00;5390.00
187000.00;2.00;1.00;840.00;11600.00;1.00;0.00;0.00;3.00;6.00;840.00;0.00;1952.00;0.00;98168.00;47492.00;-122302.00;1610.00;9120.00
598000.00;5.00;2.25;2890.00;12478.00;2.00;0.00;0.00;3.00;9.00;2890.00;0.00;1977.00;0.00;98074.00;476295.00;-122052.00;2570.00;11880.00
429950.00;3.00;2.25;2060.00;10160.00;1.00;0.00;0.00;4.00;8.00;1340.00;720.00;1967.00;0.00;98155.00;477712.00;-122285.00;2320.00;11186.00
347950.00;5.00;2.25;1700.00;13500.00;1.50;0.00;0.00;4.00;7.00;1700.00;0.00;1962.00;0.00;98059.00;474611.00;-122067.00;1810.00;14550.00
851000.00;3.00;2.50;3560.00;107290.00;2.00;0.00;0.00;3.00;10.00;3560.00;0.00;1987.00;0.00;98053.00;476652.00;-122049.00;3660.00;89298.00
205000.00;3.00;1.00;1210.00;10185.00;1.00;0.00;0.00;3.00;6.00;1210.00;0.00;1957.00;0.00;98146.00;474873.00;-122345.00;1320.00;10245.00
225000.00;3.00;2.25;1590.00;9200.00;1.00;0.00;0.00;4.00;7.00;1110.00;480.00;1979.00;0.00;98092.00;472917.00;-122184.00;1880.00;9200.00
705000.00;4.00;2.25;2620.00;10536.00;1.00;0.00;0.00;3.00;8.00;1520.00;1100.00;1979.00;0.00;98075.00;475847.00;-122075.00;2760.00;12431.00
535000.00;5.00;2.50;3190.00;6178.00;2.00;0.00;0.00;3.00;8.00;3190.00;0.00;2003.00;0.00;98059.00;475104.00;-122154.00;2480.00;7548.00
222500.00;3.00;2.00;1450.00;9044.00;2.00;0.00;0.00;3.00;7.00;1450.00;0.00;1990.00;0.00;98022.00;471955.00;-121987.00;1450.00;9044.00
313500.00;2.00;1.50;1270.00;1282.00;2.00;0.00;0.00;3.00;8.00;1000.00;270.00;2006.00;0.00;98106.00;475581.00;-122363.00;1270.00;1325.00
632000.00;3.00;2.25;2730.00;7521.00;2.00;0.00;2.00;3.00;9.00;2730.00;0.00;1992.00;0.00;98011.00;477704.00;-122196.00;2700.00;8204.00
467000.00;3.00;2.00;1840.00;3432.00;2.00;0.00;0.00;3.00;7.00;1840.00;0.00;2012.00;0.00;98155.00;477368.00;-122295.00;1280.00;7573.00
339000.00;3.00;2.25;1970.00;7210.00;1.00;0.00;0.00;4.00;8.00;1380.00;590.00;1978.00;0.00;98030.00;473821.00;-122171.00;1970.00;7350.00
712000.00;3.00;2.75;3200.00;6699.00;2.00;0.00;0.00;3.00;9.00;3200.00;0.00;2004.00;0.00;98075.00;475884.00;-121991.00;3020.00;6699.00
335000.00;3.00;1.00;1060.00;10050.00;1.00;0.00;0.00;4.00;7.00;1060.00;0.00;1967.00;0.00;98028.00;477355.00;-122231.00;1570.00;9938.00
470000.00;3.00;3.25;1740.00;1693.00;2.00;0.00;0.00;3.00;8.00;1360.00;380.00;2007.00;0.00;98116.00;47558.00;-122382.00;1130.00;1626.00
367000.00;3.00;1.00;810.00;7000.00;1.00;0.00;0.00;3.00;7.00;810.00;0.00;1968.00;0.00;98052.00;476591.00;-122134.00;1820.00;7589.00
440500.00;3.00;2.50;2460.00;4399.00;2.00;0.00;0.00;3.00;7.00;2460.00;0.00;2007.00;0.00;98065.00;475415.00;-121884.00;2060.00;4399.00
305000.00;4.00;1.00;2100.00;9288.00;1.00;0.00;0.00;4.00;7.00;1050.00;1050.00;1968.00;0.00;98058.00;474558.00;-122171.00;1600.00;8550.00
635000.00;3.00;1.75;1530.00;5000.00;1.00;0.00;2.00;3.00;7.00;1020.00;510.00;1948.00;0.00;98117.00;476806.00;-122.36;1530.00;5000.00
1020000.00;3.00;2.25;1670.00;4800.00;1.50;0.00;3.00;3.00;8.00;1670.00;0.00;1903.00;0.00;98119.00;476356.00;-122367.00;2300.00;4800.00
342000.00;2.00;2.50;1175.00;1366.00;2.00;0.00;0.00;3.00;8.00;740.00;435.00;2005.00;0.00;98103.00;476962.00;-122342.00;1710.00;1255.00
283000.00;3.00;2.25;2130.00;8800.00;1.00;0.00;0.00;3.00;8.00;1270.00;860.00;1978.00;0.00;98030.00;47383.00;-122168.00;1960.00;8075.00
430000.00;4.00;2.75;2470.00;50123.00;1.00;0.00;0.00;3.00;8.00;1280.00;1190.00;1978.00;0.00;98022.00;472504.00;-122.00;2200.00;54520.00
245000.00;4.00;2.50;1700.00;4268.00;2.00;0.00;0.00;3.00;7.00;1700.00;0.00;2000.00;0.00;98001.00;473303.00;-122268.00;1700.00;4488.00
355500.00;3.00;2.50;2600.00;5540.00;2.00;0.00;0.00;3.00;8.00;2600.00;0.00;2004.00;0.00;98038.00;473446.00;-122041.00;2600.00;5540.00
395000.00;3.00;1.00;1460.00;5000.00;1.00;0.00;0.00;4.00;7.00;1460.00;0.00;1934.00;1960.00;98115.00;476837.00;-122.32;1790.00;4000.00
324900.00;4.00;2.25;2010.00;7280.00;2.00;0.00;0.00;4.00;8.00;2010.00;0.00;1988.00;0.00;98032.00;473585.00;-122286.00;1660.00;7579.00
660000.00;3.00;1.75;1320.00;5750.00;1.50;0.00;0.00;5.00;7.00;1320.00;0.00;1918.00;0.00;98116.00;475848.00;-122391.00;1440.00;5750.00
570000.00;3.00;2.50;3150.00;20189.00;2.00;0.00;0.00;3.00;10.00;3150.00;0.00;1990.00;0.00;98058.00;47447.00;-122088.00;2920.00;20612.00
552321.00;3.00;2.50;1960.00;8469.00;2.00;0.00;0.00;4.00;8.00;1960.00;0.00;1984.00;0.00;98052.00;477236.00;-122105.00;2040.00;8189.00
1100000.00;2.00;1.75;2050.00;11900.00;1.00;0.00;0.00;4.00;8.00;2050.00;0.00;1950.00;0.00;98004.00;476209.00;-122219.00;2980.00;11900.00
237000.00;3.00;1.50;1800.00;9216.00;1.00;0.00;0.00;4.00;7.00;1800.00;0.00;1950.00;0.00;98001.00;472739.00;-122249.00;1400.00;10022.00
402000.00;2.00;1.00;1210.00;5600.00;1.50;0.00;0.00;3.00;7.00;1210.00;0.00;1922.00;0.00;98136.00;475322.00;-122392.00;1400.00;5028.00
470000.00;3.00;2.25;1830.00;39165.00;1.00;0.00;0.00;5.00;8.00;1830.00;0.00;1963.00;0.00;98027.00;474612.00;-121992.00;2020.00;36184.00
395900.00;3.00;1.75;1880.00;8706.00;1.00;0.00;0.00;3.00;7.00;940.00;940.00;1927.00;0.00;98155.00;477362.00;-122292.00;1880.00;7200.00
442000.00;2.00;1.75;860.00;5535.00;1.00;0.00;0.00;3.00;7.00;860.00;0.00;1948.00;0.00;98103.00;476901.00;-122331.00;1420.00;4960.00
795000.00;4.00;2.75;2890.00;16397.00;2.00;0.00;0.00;3.00;10.00;2890.00;0.00;1997.00;0.00;98077.00;477102.00;-122072.00;3170.00;16397.00
190500.00;3.00;2.00;1390.00;10155.00;1.00;0.00;0.00;3.00;7.00;1130.00;260.00;1980.00;0.00;98003.00;472575.00;-122305.00;1790.00;10155.00
808000.00;4.00;2.75;3340.00;7230.00;2.00;0.00;0.00;3.00;9.00;3340.00;0.00;1996.00;0.00;98027.00;47549.00;-122096.00;3230.00;7529.00
500000.00;4.00;2.50;2040.00;6685.00;2.00;0.00;0.00;3.00;8.00;2040.00;0.00;1998.00;0.00;98133.00;477413.00;-122354.00;1890.00;8253.00
775000.00;4.00;2.75;3010.00;15992.00;2.00;0.00;0.00;3.00;11.00;3010.00;0.00;1996.00;0.00;98075.00;475895.00;-121994.00;3330.00;12333.00
300000.00;5.00;1.75;2110.00;8500.00;1.00;0.00;0.00;3.00;7.00;1100.00;1010.00;1962.00;0.00;98133.00;477737.00;-122.35;2020.00;8500.00
496000.00;5.00;1.75;2110.00;8500.00;1.00;0.00;0.00;3.00;7.00;1100.00;1010.00;1962.00;0.00;98133.00;477737.00;-122.35;2020.00;8500.00
448000.00;4.00;2.50;2510.00;6853.00;2.00;0.00;2.00;3.00;9.00;2510.00;0.00;2006.00;0.00;98038.00;473547.00;-122003.00;3400.00;6965.00
645000.00;2.00;2.25;2770.00;11884.00;1.00;0.00;3.00;4.00;8.00;1570.00;1200.00;1969.00;0.00;98070.00;475098.00;-122474.00;2310.00;17097.00
464600.00;3.00;1.75;1120.00;5500.00;1.50;0.00;0.00;4.00;7.00;1120.00;0.00;1925.00;0.00;98136.00;475445.00;-122391.00;1490.00;5500.00
590000.00;3.00;1.00;1530.00;2370.00;2.00;0.00;0.00;3.00;8.00;1530.00;0.00;1901.00;0.00;98122.00;476108.00;-122303.00;1310.00;2370.00
399000.00;3.00;2.50;1800.00;3300.00;2.00;0.00;0.00;3.00;7.00;1690.00;110.00;2004.00;0.00;98118.00;475491.00;-122276.00;1570.00;3902.00
305000.00;2.00;1.00;1030.00;6000.00;1.00;0.00;0.00;3.00;7.00;1030.00;0.00;1925.00;0.00;98118.00;475669.00;-122283.00;1510.00;5000.00
478000.00;3.00;1.75;1210.00;6175.00;1.00;0.00;0.00;3.00;7.00;1210.00;0.00;1976.00;0.00;98034.00;477291.00;-122202.00;1520.00;7475.00
598800.00;1.00;1.00;1090.00;32010.00;1.00;0.00;0.00;4.00;6.00;1090.00;0.00;1958.00;0.00;98014.00;476928.00;-121.87;1870.00;25346.00
430000.00;4.00;2.25;1790.00;7203.00;1.00;0.00;0.00;4.00;7.00;1110.00;680.00;1973.00;0.00;98155.00;477709.00;-122294.00;2270.00;9000.00
433000.00;4.00;1.50;1550.00;5053.00;1.00;0.00;0.00;4.00;7.00;1180.00;370.00;1963.00;0.00;98118.00;475499.00;-122274.00;1450.00;5639.00
420000.00;4.00;2.75;2400.00;20000.00;1.00;0.00;0.00;3.00;8.00;1170.00;1230.00;1961.00;2015.00;98058.00;474556.00;-122087.00;1690.00;20000.00
585000.00;4.00;1.75;2470.00;131790.00;2.00;0.00;2.00;3.00;8.00;2470.00;0.00;1937.00;0.00;98070.00;474421.00;-122444.00;1470.00;92747.00
255000.00;3.00;1.00;1170.00;7395.00;1.00;0.00;0.00;4.00;7.00;1170.00;0.00;1969.00;0.00;98055.00;474627.00;-122.19;1430.00;7920.00
305000.00;3.00;1.00;1120.00;10125.00;1.00;0.00;0.00;3.00;6.00;1120.00;0.00;1961.00;0.00;98059.00;474794.00;-122078.00;1120.00;8820.00
396000.00;4.00;1.00;1040.00;4420.00;1.50;0.00;0.00;3.00;6.00;1040.00;0.00;1944.00;0.00;98117.00;476945.00;-122368.00;1310.00;4920.00
347500.00;4.00;2.50;2460.00;7350.00;2.00;0.00;0.00;3.00;9.00;2460.00;0.00;1989.00;0.00;98023.00;473061.00;-122349.00;2390.00;8568.00
900000.00;4.00;2.50;3690.00;11468.00;2.00;0.00;0.00;3.00;11.00;3690.00;0.00;1987.00;0.00;98027.00;475699.00;-122092.00;3370.00;10751.00
425000.00;3.00;1.75;1960.00;43332.00;1.00;0.00;0.00;4.00;7.00;1400.00;560.00;1982.00;0.00;98077.00;47739.00;-122048.00;2010.00;44431.00
429000.00;3.00;2.50;1920.00;15124.00;2.00;0.00;0.00;3.00;8.00;1920.00;0.00;1995.00;0.00;98045.00;475015.00;-121773.00;1920.00;16477.00
540000.00;3.00;2.25;1670.00;3135.00;2.00;0.00;0.00;3.00;8.00;1220.00;450.00;2002.00;0.00;98199.00;476478.00;-122396.00;1630.00;1596.00
324950.00;3.00;2.00;1340.00;9750.00;1.00;0.00;0.00;4.00;7.00;890.00;450.00;1974.00;0.00;98024.00;475644.00;-121898.00;1460.00;12900.00
1049000000.00;3.00;2.25;2610.00;3357.00;2.00;0.00;0.00;4.00;7.00;1980.00;630.00;1926.00;0.00;98112.00;47638.00;-122306.00;1940.00;3357.00
221000.00;4.00;1.75;1540.00;7200.00;1.00;0.00;0.00;3.00;7.00;1260.00;280.00;1966.00;0.00;98003.00;473424.00;-122308.00;1540.00;8416.00
405000.00;3.00;2.00;1640.00;7201.00;1.00;0.00;0.00;3.00;8.00;1640.00;0.00;1948.00;0.00;98125.00;477216.00;-122289.00;1750.00;7201.00
1150000.00;3.00;2.50;2100.00;15120.00;1.00;0.00;0.00;4.00;8.00;2100.00;0.00;1953.00;0.00;98004.00;476201.00;-122222.00;3070.00;16078.00
588000.00;4.00;1.75;1930.00;7245.00;1.00;0.00;0.00;4.00;8.00;1510.00;420.00;1972.00;0.00;98008.00;476396.00;-122112.00;1880.00;7245.00
234950.00;3.00;2.00;1430.00;10850.00;1.00;0.00;0.00;3.00;7.00;1430.00;0.00;1994.00;0.00;98001.00;472671.00;-122233.00;1610.00;8015.00
580000.00;4.00;1.50;2430.00;4995.00;1.50;0.00;0.00;4.00;7.00;1730.00;700.00;1928.00;0.00;98144.00;475782.00;-122292.00;2240.00;5000.00
637000.00;5.00;3.00;2460.00;7240.00;1.00;0.00;0.00;3.00;9.00;1840.00;620.00;1991.00;0.00;98006.00;475486.00;-122189.00;2530.00;7885.00
704000.00;4.00;2.25;2490.00;6973.00;1.00;0.00;0.00;4.00;8.00;1490.00;1000.00;1953.00;0.00;98199.00;476516.00;-122409.00;1780.00;5612.00
210000.00;2.00;1.00;880.00;9750.00;1.00;0.00;0.00;5.00;6.00;880.00;0.00;1938.00;0.00;98168.00;474885.00;-122298.00;1220.00;9406.00
772000.00;4.00;2.50;2110.00;3750.00;2.00;0.00;0.00;3.00;8.00;2110.00;0.00;2000.00;0.00;98117.00;476789.00;-122363.00;1700.00;5000.00
763000.00;4.00;1.75;1850.00;4388.00;2.00;0.00;0.00;5.00;8.00;1850.00;0.00;1941.00;0.00;98117.00;476885.00;-122381.00;1410.00;4107.00
213500.00;2.00;1.50;2060.00;7713.00;1.50;0.00;0.00;4.00;7.00;2060.00;0.00;1930.00;0.00;98030.00;473722.00;-122185.00;1780.00;7713.00
255000.00;2.00;1.00;1360.00;9367.00;1.00;0.00;0.00;4.00;6.00;680.00;680.00;1924.00;0.00;98155.00;477689.00;-122315.00;1360.00;7543.00
423500.00;3.00;2.00;2000.00;10490.00;1.00;0.00;0.00;3.00;8.00;1430.00;570.00;1978.00;0.00;98033.00;476976.00;-122166.00;1530.00;7659.00
520000.00;3.00;1.50;1810.00;18483.00;1.00;0.00;0.00;3.00;8.00;1810.00;0.00;1954.00;0.00;98177.00;477617.00;-122378.00;2920.00;20279.00
550000.00;3.00;2.75;2230.00;14400.00;1.00;0.00;0.00;4.00;8.00;1460.00;770.00;1977.00;0.00;98075.00;475791.00;-122048.00;2200.00;13280.00
795000.00;3.00;2.75;1820.00;7517.00;1.00;0.00;0.00;3.00;9.00;1820.00;0.00;1997.00;0.00;98116.00;475705.00;-122406.00;2540.00;8035.00
495000.00;4.00;3.00;2740.00;2811.00;2.00;0.00;0.00;3.00;8.00;2240.00;500.00;2003.00;0.00;98072.00;477738.00;-122158.00;2740.00;3596.00
455000.00;4.00;2.50;2710.00;6558.00;2.00;0.00;0.00;3.00;9.00;2710.00;0.00;1997.00;0.00;98058.00;47434.00;-122109.00;2710.00;7635.00
85000.00;2.00;1.00;910.00;9753.00;1.00;0.00;0.00;3.00;5.00;910.00;0.00;1947.00;0.00;98032.00;473897.00;-122236.00;1160.00;7405.00
239000.00;4.00;2.00;1980.00;10585.00;1.50;0.00;0.00;2.00;6.00;1980.00;0.00;1924.00;0.00;98055.00;474836.00;-122214.00;1360.00;7810.00
184900.00;3.00;1.00;1040.00;10080.00;1.00;0.00;0.00;3.00;6.00;1040.00;0.00;1959.00;0.00;98023.00;47329.00;-122343.00;1000.00;8736.00
386000.00;4.00;2.25;2810.00;8560.00;1.00;0.00;0.00;3.00;8.00;1610.00;1200.00;1979.00;0.00;98058.00;474437.00;-122124.00;2400.00;7600.00
415000.00;4.00;2.50;2000.00;5962.00;2.00;0.00;0.00;3.00;8.00;2000.00;0.00;1999.00;0.00;98133.00;477695.00;-122.35;1790.00;10500.00
387000.00;3.00;1.00;1530.00;6372.00;1.00;0.00;0.00;3.00;7.00;1210.00;320.00;1962.00;0.00;98118.00;47535.00;-122289.00;1960.00;6426.00
2140000.00;6.00;4.00;5110.00;7128.00;2.50;0.00;0.00;4.00;11.00;5110.00;0.00;1906.00;0.00;98112.00;476285.00;-122304.00;4110.00;6480.00
685000.00;4.00;2.25;3133.00;16197.00;2.00;0.00;0.00;3.00;9.00;2533.00;600.00;1965.00;2010.00;98166.00;474255.00;-122338.00;3090.00;15588.00
340000.00;4.00;2.50;2020.00;32710.00;1.00;0.00;0.00;3.00;7.00;1070.00;950.00;1941.00;0.00;98168.00;474969.00;-122.33;1340.00;17700.00
422000.00;2.00;1.00;750.00;4000.00;1.00;0.00;0.00;4.00;6.00;750.00;0.00;1926.00;0.00;98118.00;475547.00;-122272.00;1120.00;5038.00
442000.00;3.00;2.50;1980.00;39932.00;2.00;0.00;0.00;3.00;8.00;1980.00;0.00;1994.00;0.00;98011.00;477433.00;-122196.00;2610.00;12769.00
280000.00;3.00;1.00;1200.00;6250.00;1.00;0.00;0.00;3.00;6.00;920.00;280.00;1943.00;0.00;98168.00;475095.00;-122331.00;1280.00;9375.00
1150000.00;5.00;2.50;3580.00;8921.00;2.00;0.00;0.00;3.00;9.00;3580.00;0.00;2000.00;0.00;98033.00;47693.00;-122202.00;2710.00;9308.00
279000.00;3.00;2.50;2010.00;11618.00;2.00;0.00;0.00;3.00;7.00;2010.00;0.00;1990.00;0.00;98022.00;471956.00;-121985.00;1550.00;9354.00
569000.00;4.00;2.00;1730.00;3884.00;1.00;0.00;0.00;5.00;7.00;1060.00;670.00;1924.00;0.00;98103.00;476624.00;-122349.00;1360.00;3563.00
1355000000.00;5.00;3.50;5960.00;13703.00;2.00;0.00;2.00;3.00;10.00;4770.00;1190.00;1984.00;0.00;98008.00;476151.00;-122107.00;2810.00;17320.00
209950.00;2.00;1.00;860.00;5080.00;1.00;0.00;0.00;3.00;7.00;860.00;0.00;1960.00;0.00;98032.00;47.39;-122236.00;1250.00;6477.00
468000.00;3.00;1.50;1370.00;7697.00;1.00;0.00;0.00;3.00;7.00;1370.00;0.00;1939.00;0.00;98177.00;477153.00;-122361.00;1370.00;7697.00
237100.00;3.00;1.75;1360.00;9603.00;1.00;0.00;0.00;3.00;7.00;1360.00;0.00;1963.00;0.00;98198.00;473959.00;-122309.00;2240.00;10605.00
336000.00;4.00;2.50;2530.00;8169.00;2.00;0.00;0.00;3.00;8.00;2530.00;0.00;1993.00;0.00;98003.00;472634.00;-122312.00;2220.00;8013.00
500000.00;4.00;2.00;1680.00;3813.00;2.00;0.00;0.00;4.00;7.00;1680.00;0.00;1900.00;0.00;98144.00;47593.00;-122293.00;2540.00;3996.00
290000.00;3.00;2.50;1580.00;6860.00;2.00;0.00;0.00;3.00;7.00;1580.00;0.00;1995.00;0.00;98055.00;474447.00;-122188.00;1580.00;7050.00
1185000000.00;7.00;3.50;3890.00;8342.00;2.00;0.00;4.00;3.00;9.00;2840.00;1050.00;1968.00;0.00;98117.00;477011.00;-122392.00;2870.00;8342.00
365000.00;5.00;2.00;1600.00;4168.00;1.50;0.00;0.00;3.00;7.00;1600.00;0.00;1927.00;0.00;98126.00;475297.00;-122381.00;1190.00;4168.00
146300.00;3.00;1.00;1200.00;9668.00;1.00;0.00;0.00;5.00;6.00;1200.00;0.00;1975.00;0.00;98092.00;473156.00;-122128.00;1200.00;9800.00
554000.00;3.00;1.75;1760.00;10780.00;1.00;0.00;0.00;3.00;8.00;1760.00;0.00;1977.00;0.00;98005.00;475938.00;-122154.00;2090.00;10780.00
424000.00;3.00;2.00;1670.00;7700.00;1.00;0.00;0.00;3.00;7.00;1170.00;500.00;1972.00;0.00;98034.00;47725.00;-122.20;1500.00;7875.00
1348000000.00;4.00;3.50;4640.00;9827.00;2.00;0.00;2.00;3.00;10.00;3210.00;1430.00;2007.00;0.00;98027.00;475524.00;-122078.00;3810.00;8207.00
508500.00;4.00;1.50;1800.00;6750.00;1.50;0.00;0.00;4.00;7.00;1800.00;0.00;1950.00;0.00;98115.00;476868.00;-122285.00;1420.00;5900.00
244500.00;3.00;1.75;1210.00;8864.00;1.00;0.00;0.00;3.00;7.00;1210.00;0.00;1985.00;0.00;98042.00;473639.00;-122.08;1510.00;8062.00
206000.00;2.00;2.50;1280.00;1566.00;2.00;0.00;0.00;3.00;7.00;1280.00;0.00;2005.00;0.00;98055.00;474336.00;-122195.00;1460.00;1845.00
643500.00;3.00;2.00;1650.00;7104.00;2.00;0.00;0.00;3.00;8.00;1650.00;0.00;1945.00;1986.00;98177.00;477053.00;-122374.00;1730.00;7104.00
372500.00;4.00;1.75;1590.00;10523.00;2.00;0.00;0.00;4.00;7.00;1590.00;0.00;1922.00;0.00;98133.00;477358.00;-122342.00;1610.00;8568.00
630000.00;5.00;2.00;1900.00;5000.00;1.00;0.00;2.00;3.00;8.00;1720.00;180.00;1957.00;0.00;98107.00;476735.00;-122362.00;1770.00;5000.00
418000.00;2.00;2.50;1500.00;3608.00;2.00;0.00;0.00;3.00;8.00;1500.00;0.00;2005.00;0.00;98029.00;475472.00;-121994.00;2080.00;2686.00
425000.00;4.00;2.50;2689.00;6688.00;2.00;0.00;0.00;3.00;9.00;2689.00;0.00;2006.00;0.00;98030.00;473803.00;-122184.00;2665.00;5700.00
800000.00;4.00;2.75;3250.00;5500.00;2.00;0.00;0.00;3.00;9.00;3250.00;0.00;2007.00;0.00;98027.00;475398.00;-121997.00;3920.00;6000.00
208000.00;2.00;1.00;960.00;13438.00;1.00;0.00;0.00;3.00;7.00;960.00;0.00;1951.00;0.00;98168.00;474745.00;-122295.00;1630.00;11656.00
476000.00;3.00;1.75;1650.00;9600.00;1.00;0.00;0.00;4.00;7.00;1650.00;0.00;1977.00;0.00;98075.00;475779.00;-122044.00;2040.00;12220.00
277500.00;3.00;2.50;1690.00;5171.00;2.00;0.00;0.00;3.00;8.00;1690.00;0.00;2003.00;0.00;98023.00;472779.00;-122347.00;2550.00;5025.00
478000.00;3.00;1.75;2790.00;36585.00;1.00;0.00;0.00;4.00;8.00;1410.00;1380.00;1970.00;0.00;98027.00;474734.00;-121999.00;1900.00;45302.00
890000.00;4.00;2.75;2310.00;4020.00;3.00;0.00;0.00;5.00;8.00;2310.00;0.00;1979.00;0.00;98122.00;476154.00;-122291.00;2270.00;3750.00
450000.00;3.00;3.50;1790.00;1288.00;3.00;0.00;0.00;3.00;8.00;1390.00;400.00;2000.00;0.00;98199.00;47651.00;-122384.00;1560.00;1426.00
205000.00;3.00;1.00;1230.00;8750.00;1.00;0.00;0.00;3.00;6.00;1230.00;0.00;1965.00;0.00;98003.00;473266.00;-122334.00;1230.00;8750.00
665000.00;3.00;2.00;1620.00;2640.00;1.50;0.00;0.00;5.00;8.00;1620.00;0.00;1929.00;0.00;98115.00;476884.00;-122322.00;1470.00;4080.00
518000.00;4.00;2.75;2440.00;12051.00;1.00;0.00;0.00;5.00;8.00;1440.00;1000.00;1966.00;0.00;98133.00;477456.00;-122351.00;2030.00;8006.00
465000.00;4.00;2.25;2100.00;7350.00;2.00;0.00;0.00;3.00;8.00;2100.00;0.00;1979.00;0.00;98033.00;477019.00;-122171.00;1780.00;7350.00
330000.00;3.00;2.50;3040.00;7232.00;2.00;0.00;0.00;3.00;7.00;3040.00;0.00;2003.00;0.00;98092.00;473355.00;-122168.00;2760.00;6926.00
449400.00;4.00;3.00;2490.00;5064.00;2.00;0.00;0.00;3.00;7.00;2490.00;0.00;2007.00;0.00;98056.00;475139.00;-122189.00;2470.00;5064.00
829000.00;3.00;2.75;2690.00;10443.00;1.00;0.00;0.00;3.00;9.00;2690.00;0.00;2007.00;0.00;98053.00;477185.00;-122024.00;1440.00;4185.00
450000.00;4.00;1.75;2190.00;9752.00;1.00;0.00;0.00;3.00;8.00;2190.00;0.00;1964.00;0.00;98034.00;477108.00;-122239.00;2040.00;9964.00
310000.00;3.00;1.75;1490.00;9120.00;1.00;0.00;0.00;5.00;7.00;1490.00;0.00;1959.00;0.00;98059.00;474806.00;-122163.00;1340.00;8040.00
615000.00;3.00;2.25;2530.00;45234.00;2.00;0.00;0.00;4.00;9.00;2530.00;0.00;1985.00;0.00;98072.00;477221.00;-122.12;3110.00;35617.00
605000.00;3.00;2.00;2060.00;4040.00;1.00;0.00;0.00;4.00;8.00;1120.00;940.00;1947.00;0.00;98103.00;476798.00;-122352.00;1500.00;4000.00
437500.00;3.00;2.25;1970.00;35100.00;2.00;0.00;0.00;4.00;9.00;1970.00;0.00;1977.00;0.00;98027.00;474635.00;-121991.00;2340.00;35100.00
545000.00;3.00;1.75;1400.00;4000.00;1.50;0.00;0.00;4.00;7.00;1400.00;0.00;1925.00;0.00;98117.00;476902.00;-122388.00;1050.00;4330.00
770000.00;3.00;2.50;3680.00;35617.00;1.00;0.00;0.00;3.00;10.00;2390.00;1290.00;1985.00;0.00;98052.00;477213.00;-122.12;3570.00;35633.00
600000.00;5.00;2.25;3000.00;13899.00;2.00;0.00;0.00;4.00;8.00;3000.00;0.00;1975.00;0.00;98052.00;476373.00;-122105.00;2270.00;10763.00
560000.00;3.00;1.00;1440.00;5000.00;2.00;0.00;0.00;3.00;7.00;1440.00;0.00;1910.00;0.00;98103.00;476741.00;-122354.00;1850.00;4500.00
1920000.00;5.00;5.75;7730.00;230868.00;2.00;0.00;0.00;3.00;12.00;6660.00;1070.00;2004.00;0.00;98077.00;477615.00;-122084.00;2660.00;39292.00
457000.00;3.00;1.00;1170.00;3348.00;1.50;0.00;0.00;4.00;7.00;1170.00;0.00;1924.00;0.00;98117.00;47687.00;-122378.00;1590.00;4219.00
585000.00;2.00;1.00;1770.00;8640.00;1.50;0.00;0.00;3.00;6.00;1520.00;250.00;1949.00;0.00;98117.00;476926.00;-122363.00;1060.00;4804.00
560000.00;3.00;2.00;1860.00;13374.00;1.00;0.00;0.00;3.00;8.00;1860.00;0.00;1985.00;0.00;98027.00;475397.00;-122054.00;1960.00;9797.00
345000.00;2.00;1.00;770.00;3008.00;1.00;0.00;0.00;4.00;5.00;770.00;0.00;1917.00;0.00;98116.00;475686.00;-122389.00;1550.00;4563.00
550000.00;4.00;3.50;3820.00;17745.00;2.00;0.00;2.00;3.00;8.00;2440.00;1380.00;1955.00;0.00;98108.00;47557.00;-122295.00;2520.00;9640.00
589950.00;4.00;2.50;3190.00;8195.00;2.00;0.00;0.00;3.00;10.00;3190.00;0.00;2006.00;0.00;98038.00;473555.00;-122003.00;3400.00;7607.00
327000.00;3.00;1.50;1320.00;13200.00;1.00;0.00;0.00;3.00;7.00;1320.00;0.00;1970.00;0.00;98059.00;475009.00;-122143.00;1730.00;13200.00
800000.00;2.00;2.25;1730.00;31491.00;2.00;1.00;2.00;4.00;7.00;1730.00;0.00;1947.00;1988.00;98070.00;47373.00;-122464.00;1400.00;12410.00
