price;speed;hd;ram;screen;ads;trend
1923.00;50.00;528.00;8.00;14.00;182.00;24.00
1295.00;33.00;214.00;4.00;14.00;182.00;24.00
1973.00;66.00;528.00;8.00;14.00;182.00;24.00
1368.00;50.00;428.00;4.00;15.00;182.00;24.00
2790.00;33.00;1000.00;24.00;15.00;182.00;24.00
2390.00;50.00;720.00;16.00;15.00;182.00;24.00
1339.00;33.00;424.00;4.00;14.00;182.00;24.00
1495.00;33.00;214.00;4.00;14.00;182.00;24.00
2044.00;33.00;528.00;8.00;14.00;182.00;24.00
1890.00;33.00;528.00;8.00;15.00;182.00;24.00
1899.00;66.00;540.00;8.00;14.00;182.00;24.00
1944.00;33.00;528.00;8.00;14.00;182.00;24.00
1640.00;66.00;214.00;4.00;14.00;182.00;24.00
1989.00;66.00;425.00;8.00;15.00;182.00;24.00
2840.00;66.00;1000.00;24.00;15.00;182.00;24.00
2094.00;66.00;528.00;8.00;14.00;182.00;24.00
1490.00;33.00;214.00;4.00;15.00;182.00;24.00
1199.00;33.00;210.00;4.00;14.00;182.00;24.00
1795.00;33.00;528.00;8.00;14.00;182.00;24.00
2690.00;33.00;720.00;16.00;17.00;182.00;24.00
2259.00;66.00;730.00;8.00;17.00;182.00;24.00
1828.00;33.00;428.00;4.00;17.00;182.00;24.00
2994.00;66.00;1000.00;24.00;15.00;182.00;24.00
2099.00;66.00;1000.00;8.00;14.00;182.00;24.00
2399.00;66.00;730.00;16.00;15.00;182.00;24.00
1628.00;50.00;428.00;4.00;17.00;182.00;24.00
1604.00;66.00;214.00;4.00;14.00;182.00;24.00
1640.00;66.00;214.00;4.00;15.00;182.00;24.00
1398.00;50.00;340.00;4.00;14.00;182.00;24.00
2440.00;66.00;720.00;16.00;15.00;182.00;24.00
1590.00;50.00;214.00;4.00;14.00;182.00;24.00
1845.00;66.00;528.00;8.00;14.00;182.00;24.00
2258.00;66.00;730.00;8.00;17.00;182.00;24.00
1985.00;33.00;212.00;8.00;15.00;182.00;24.00
2354.00;33.00;720.00;16.00;15.00;182.00;24.00
1998.00;66.00;425.00;8.00;14.00;182.00;24.00
2199.00;66.00;540.00;8.00;15.00;182.00;24.00
1795.00;50.00;528.00;8.00;14.00;182.00;24.00
1698.00;66.00;540.00;8.00;14.00;182.00;24.00
2544.00;33.00;720.00;16.00;15.00;182.00;24.00
2040.00;33.00;1000.00;8.00;14.00;182.00;24.00
1438.00;33.00;212.00;4.00;14.00;182.00;24.00
2249.00;66.00;270.00;8.00;14.00;182.00;24.00
1495.00;66.00;528.00;8.00;14.00;182.00;24.00
1590.00;33.00;214.00;4.00;15.00;182.00;24.00
1999.00;66.00;730.00;8.00;15.00;182.00;24.00
1388.00;33.00;212.00;4.00;14.00;182.00;24.00
2690.00;50.00;720.00;16.00;17.00;182.00;24.00
2754.00;33.00;1000.00;24.00;15.00;182.00;24.00
2695.00;33.00;1000.00;24.00;15.00;182.00;24.00
2189.00;66.00;1000.00;8.00;15.00;182.00;24.00
2690.00;33.00;1000.00;24.00;15.00;182.00;24.00
2339.00;66.00;425.00;8.00;17.00;182.00;24.00
1239.00;33.00;212.00;4.00;14.00;182.00;24.00
1758.00;50.00;545.00;4.00;17.00;182.00;24.00
1899.00;66.00;730.00;8.00;14.00;182.00;24.00
2290.00;33.00;720.00;16.00;15.00;182.00;24.00
1799.00;66.00;545.00;8.00;15.00;182.00;24.00
2594.00;66.00;720.00;16.00;15.00;182.00;24.00
1948.00;66.00;425.00;8.00;14.00;182.00;24.00
1468.00;66.00;428.00;4.00;15.00;182.00;24.00
1299.00;50.00;428.00;4.00;14.00;182.00;24.00
2695.00;50.00;1000.00;24.00;15.00;182.00;24.00
1679.00;33.00;212.00;4.00;17.00;182.00;24.00
1199.00;33.00;340.00;4.00;14.00;182.00;24.00
1790.00;33.00;528.00;8.00;15.00;182.00;24.00
2844.00;33.00;1000.00;24.00;15.00;182.00;24.00
1789.00;33.00;212.00;8.00;15.00;182.00;24.00
1699.00;66.00;420.00;8.00;14.00;182.00;24.00
2159.00;66.00;730.00;8.00;17.00;182.00;24.00
1299.00;50.00;340.00;4.00;14.00;182.00;24.00
2239.00;66.00;425.00;8.00;17.00;182.00;24.00
2298.00;66.00;1000.00;8.00;14.00;182.00;24.00
1744.00;50.00;214.00;4.00;14.00;182.00;24.00
1499.00;50.00;545.00;4.00;15.00;182.00;24.00
2473.00;66.00;720.00;16.00;15.00;182.00;24.00
1395.00;66.00;528.00;8.00;14.00;182.00;24.00
2654.00;33.00;1000.00;24.00;15.00;182.00;24.00
1599.00;66.00;540.00;8.00;14.00;182.00;24.00
2790.00;50.00;1000.00;24.00;15.00;182.00;24.00
2423.00;33.00;720.00;16.00;15.00;182.00;24.00
1395.00;33.00;214.00;4.00;14.00;182.00;24.00
1895.00;33.00;212.00;8.00;14.00;182.00;24.00
1399.00;33.00;210.00;4.00;14.00;182.00;24.00
1429.00;33.00;424.00;4.00;15.00;182.00;24.00
1923.00;33.00;528.00;8.00;14.00;182.00;24.00
1488.00;33.00;424.00;4.00;14.00;182.00;24.00
1904.00;66.00;528.00;8.00;14.00;182.00;24.00
1495.00;50.00;214.00;4.00;14.00;182.00;24.00
1528.00;33.00;428.00;4.00;17.00;182.00;24.00
1545.00;66.00;528.00;8.00;14.00;182.00;24.00
1295.00;50.00;214.00;4.00;14.00;182.00;24.00
2595.00;33.00;1000.00;24.00;15.00;182.00;24.00
2090.00;66.00;1000.00;8.00;14.00;182.00;24.00
1590.00;50.00;214.00;4.00;15.00;182.00;24.00
1799.00;66.00;420.00;8.00;14.00;182.00;24.00
2539.00;66.00;1000.00;8.00;17.00;182.00;24.00
1329.00;33.00;212.00;4.00;15.00;182.00;24.00
1899.00;66.00;425.00;8.00;14.00;182.00;24.00
1940.00;66.00;528.00;8.00;15.00;182.00;24.00
1538.00;33.00;424.00;4.00;14.00;182.00;24.00
2048.00;66.00;540.00;8.00;14.00;182.00;24.00
2044.00;50.00;528.00;8.00;14.00;182.00;24.00
2840.00;100.00;528.00;16.00;15.00;182.00;24.00
1499.00;50.00;340.00;4.00;15.00;182.00;24.00
1699.00;33.00;212.00;8.00;14.00;182.00;24.00
1790.00;33.00;528.00;8.00;14.00;182.00;24.00
2598.00;66.00;730.00;16.00;15.00;182.00;24.00
1898.00;66.00;420.00;8.00;14.00;182.00;24.00
2139.00;33.00;212.00;8.00;17.00;182.00;24.00
1599.00;66.00;545.00;4.00;15.00;182.00;24.00
1268.00;33.00;428.00;4.00;15.00;182.00;24.00
2898.00;100.00;730.00;16.00;15.00;182.00;24.00
2544.00;50.00;720.00;16.00;15.00;182.00;24.00
1554.00;50.00;214.00;4.00;14.00;182.00;24.00
2295.00;66.00;528.00;8.00;15.00;182.00;24.00
2444.00;33.00;720.00;16.00;15.00;182.00;24.00
2990.00;33.00;1000.00;24.00;15.00;182.00;24.00
3090.00;33.00;1000.00;24.00;15.00;182.00;24.00
1728.00;66.00;428.00;4.00;17.00;182.00;24.00
1695.00;33.00;528.00;8.00;14.00;182.00;24.00
1998.00;66.00;730.00;8.00;15.00;182.00;24.00
1554.00;33.00;214.00;4.00;14.00;182.00;24.00
1940.00;33.00;1000.00;8.00;14.00;182.00;24.00
1199.00;33.00;428.00;4.00;14.00;182.00;24.00
2198.00;100.00;420.00;8.00;14.00;182.00;24.00
2290.00;33.00;720.00;16.00;15.00;158.00;25.00
1718.00;66.00;428.00;4.00;17.00;158.00;25.00
1568.00;50.00;428.00;4.00;15.00;158.00;25.00
2595.00;33.00;1000.00;24.00;15.00;158.00;25.00
1899.00;66.00;730.00;8.00;15.00;158.00;25.00
1605.00;66.00;540.00;8.00;15.00;158.00;25.00
2444.00;33.00;720.00;16.00;15.00;158.00;25.00
1640.00;66.00;214.00;4.00;15.00;158.00;25.00
1490.00;33.00;214.00;4.00;15.00;158.00;25.00
2195.00;33.00;720.00;16.00;15.00;158.00;25.00
2248.00;66.00;730.00;8.00;17.00;158.00;25.00
1199.00;33.00;210.00;4.00;14.00;158.00;25.00
1495.00;33.00;214.00;4.00;14.00;158.00;25.00
1299.00;50.00;340.00;4.00;14.00;158.00;25.00
1398.00;50.00;340.00;4.00;14.00;158.00;25.00
1699.00;33.00;212.00;8.00;14.00;158.00;25.00
1599.00;66.00;545.00;4.00;15.00;158.00;25.00
1923.00;33.00;528.00;8.00;14.00;158.00;25.00
1680.00;66.00;540.00;8.00;15.00;158.00;25.00
1848.00;66.00;545.00;4.00;17.00;158.00;25.00
2345.00;66.00;720.00;16.00;15.00;158.00;25.00
1295.00;33.00;214.00;4.00;14.00;158.00;25.00
1799.00;66.00;420.00;8.00;14.00;158.00;25.00
2423.00;33.00;720.00;16.00;15.00;158.00;25.00
3140.00;66.00;1000.00;24.00;15.00;158.00;25.00
2590.00;33.00;720.00;16.00;17.00;158.00;25.00
2740.00;66.00;720.00;16.00;17.00;158.00;25.00
1973.00;66.00;528.00;8.00;14.00;158.00;25.00
1940.00;66.00;528.00;8.00;14.00;158.00;25.00
2295.00;33.00;720.00;16.00;15.00;158.00;25.00
1999.00;66.00;730.00;8.00;15.00;158.00;25.00
1989.00;33.00;212.00;8.00;15.00;158.00;25.00
1898.00;66.00;420.00;8.00;14.00;158.00;25.00
2699.00;100.00;730.00;16.00;15.00;158.00;25.00
2390.00;33.00;720.00;16.00;15.00;158.00;25.00
1399.00;33.00;210.00;4.00;14.00;158.00;25.00
1618.00;50.00;428.00;4.00;17.00;158.00;25.00
2473.00;66.00;720.00;16.00;15.00;158.00;25.00
2990.00;33.00;1000.00;24.00;15.00;158.00;25.00
1545.00;66.00;528.00;8.00;14.00;158.00;25.00
1644.00;33.00;214.00;4.00;14.00;158.00;25.00
1495.00;33.00;528.00;8.00;14.00;158.00;25.00
2328.00;100.00;270.00;4.00;14.00;158.00;25.00
1885.00;66.00;730.00;8.00;15.00;158.00;25.00
1790.00;33.00;528.00;8.00;15.00;158.00;25.00
1989.00;66.00;425.00;8.00;15.00;158.00;25.00
1518.00;33.00;428.00;4.00;17.00;158.00;25.00
1699.00;66.00;420.00;8.00;14.00;158.00;25.00
2090.00;66.00;1000.00;8.00;14.00;158.00;25.00
1490.00;33.00;214.00;4.00;14.00;158.00;25.00
1659.00;66.00;425.00;8.00;14.00;158.00;25.00
1845.00;66.00;528.00;8.00;14.00;158.00;25.00
1854.00;33.00;528.00;8.00;14.00;158.00;25.00
2440.00;66.00;720.00;16.00;15.00;158.00;25.00
1865.00;66.00;540.00;8.00;17.00;158.00;25.00
1295.00;50.00;214.00;4.00;14.00;158.00;25.00
2690.00;33.00;1000.00;24.00;15.00;158.00;25.00
1590.00;33.00;214.00;4.00;14.00;158.00;25.00
1599.00;66.00;540.00;8.00;15.00;158.00;25.00
1899.00;66.00;425.00;8.00;14.00;158.00;25.00
2148.00;66.00;730.00;8.00;17.00;158.00;25.00
1590.00;33.00;214.00;4.00;15.00;158.00;25.00
1578.00;50.00;270.00;4.00;14.00;158.00;25.00
1399.00;66.00;428.00;4.00;14.00;158.00;25.00
1828.00;66.00;270.00;4.00;14.00;158.00;25.00
1468.00;66.00;428.00;4.00;15.00;158.00;25.00
2323.00;33.00;720.00;16.00;15.00;158.00;25.00
2159.00;66.00;730.00;8.00;17.00;158.00;25.00
1899.00;33.00;212.00;8.00;14.00;158.00;25.00
1199.00;33.00;340.00;4.00;14.00;158.00;25.00
2075.00;66.00;1080.00;8.00;15.00;158.00;25.00
1795.00;66.00;540.00;8.00;15.00;158.00;25.00
2254.00;33.00;720.00;16.00;15.00;158.00;25.00
2944.00;33.00;1000.00;24.00;15.00;158.00;25.00
1818.00;50.00;428.00;4.00;17.00;158.00;25.00
1599.00;66.00;540.00;8.00;14.00;158.00;25.00
2898.00;100.00;730.00;16.00;15.00;158.00;25.00
1789.00;33.00;212.00;8.00;15.00;158.00;25.00
2598.00;66.00;730.00;16.00;15.00;158.00;25.00
2690.00;33.00;720.00;16.00;17.00;158.00;25.00
1748.00;50.00;545.00;4.00;17.00;158.00;25.00
2259.00;66.00;730.00;8.00;17.00;158.00;25.00
2544.00;33.00;720.00;16.00;15.00;158.00;25.00
2404.00;66.00;720.00;16.00;15.00;158.00;25.00
2215.00;66.00;730.00;16.00;15.00;158.00;25.00
1640.00;66.00;214.00;4.00;14.00;158.00;25.00
1904.00;66.00;528.00;8.00;14.00;158.00;25.00
1999.00;100.00;420.00;8.00;14.00;158.00;25.00
2354.00;33.00;720.00;16.00;15.00;158.00;25.00
2804.00;66.00;1000.00;24.00;15.00;158.00;25.00
1790.00;33.00;528.00;8.00;14.00;158.00;25.00
2844.00;33.00;1000.00;24.00;15.00;158.00;25.00
2099.00;66.00;425.00;8.00;17.00;158.00;25.00
1698.00;66.00;540.00;8.00;14.00;158.00;25.00
1195.00;33.00;214.00;4.00;14.00;158.00;25.00
2529.00;66.00;364.00;8.00;14.00;158.00;25.00
2840.00;66.00;1000.00;24.00;15.00;158.00;25.00
2295.00;66.00;528.00;8.00;15.00;158.00;25.00
1395.00;33.00;528.00;8.00;14.00;158.00;25.00
1799.00;66.00;545.00;8.00;15.00;158.00;25.00
1499.00;50.00;428.00;4.00;14.00;158.00;25.00
2790.00;33.00;1000.00;24.00;15.00;158.00;25.00
1899.00;66.00;730.00;8.00;15.00;158.00;25.00
2754.00;33.00;1000.00;24.00;15.00;158.00;25.00
2994.00;66.00;1000.00;24.00;15.00;158.00;25.00
1695.00;33.00;528.00;8.00;14.00;158.00;25.00
3090.00;33.00;1000.00;24.00;15.00;158.00;25.00
2399.00;66.00;730.00;16.00;15.00;158.00;25.00
2745.00;66.00;1000.00;24.00;15.00;158.00;25.00
1495.00;50.00;528.00;8.00;14.00;158.00;25.00
2594.00;66.00;720.00;16.00;15.00;158.00;25.00
2695.00;33.00;1000.00;24.00;15.00;158.00;25.00
1998.00;66.00;730.00;8.00;15.00;158.00;25.00
1890.00;33.00;528.00;8.00;14.00;158.00;25.00
1345.00;66.00;214.00;4.00;14.00;158.00;25.00
1299.00;50.00;428.00;4.00;14.00;158.00;25.00
3029.00;100.00;364.00;8.00;14.00;158.00;25.00
2249.00;66.00;270.00;8.00;14.00;158.00;25.00
1940.00;66.00;528.00;8.00;15.00;158.00;25.00
1499.00;50.00;545.00;4.00;15.00;158.00;25.00
2139.00;33.00;212.00;8.00;17.00;158.00;25.00
2339.00;66.00;425.00;8.00;17.00;158.00;25.00
2048.00;66.00;545.00;8.00;17.00;158.00;25.00
1823.00;33.00;528.00;8.00;14.00;158.00;25.00
2019.00;66.00;1000.00;8.00;15.00;158.00;25.00
1899.00;66.00;540.00;8.00;15.00;158.00;25.00
1950.00;66.00;730.00;8.00;15.00;158.00;25.00
1929.00;66.00;1000.00;8.00;14.00;158.00;25.00
2198.00;100.00;420.00;8.00;14.00;158.00;25.00
1944.00;33.00;528.00;8.00;14.00;158.00;25.00
1855.00;66.00;730.00;8.00;15.00;158.00;25.00
1268.00;33.00;428.00;4.00;15.00;158.00;25.00
2094.00;66.00;528.00;8.00;14.00;158.00;25.00
1754.00;33.00;528.00;8.00;14.00;158.00;25.00
2654.00;33.00;1000.00;24.00;15.00;158.00;25.00
1499.00;50.00;340.00;4.00;14.00;158.00;25.00
1940.00;33.00;1000.00;8.00;14.00;158.00;25.00
2369.00;66.00;1000.00;8.00;17.00;158.00;25.00
1890.00;33.00;528.00;8.00;15.00;158.00;25.00
1794.00;66.00;214.00;4.00;14.00;158.00;25.00
1899.00;66.00;730.00;8.00;14.00;158.00;25.00
1545.00;66.00;214.00;4.00;14.00;158.00;25.00
1554.00;33.00;214.00;4.00;14.00;158.00;25.00
1395.00;33.00;214.00;4.00;14.00;158.00;25.00
2339.00;33.00;212.00;8.00;17.00;158.00;25.00
1795.00;33.00;528.00;8.00;14.00;158.00;25.00
1199.00;33.00;428.00;4.00;14.00;158.00;25.00
1454.00;33.00;214.00;4.00;14.00;158.00;25.00
1545.00;66.00;540.00;8.00;15.00;158.00;25.00
2279.00;50.00;364.00;8.00;14.00;158.00;25.00
2595.00;66.00;528.00;8.00;15.00;158.00;25.00
1795.00;66.00;540.00;8.00;15.00;158.00;25.00
2040.00;33.00;1000.00;8.00;14.00;158.00;25.00
1749.00;66.00;425.00;8.00;15.00;158.00;25.00
1604.00;66.00;214.00;4.00;14.00;158.00;25.00
1368.00;50.00;428.00;4.00;15.00;158.00;25.00
2044.00;33.00;528.00;8.00;14.00;158.00;25.00
1744.00;33.00;214.00;4.00;14.00;158.00;25.00
2238.00;100.00;545.00;8.00;17.00;152.00;26.00
1698.00;66.00;540.00;8.00;14.00;152.00;26.00
1890.00;100.00;340.00;4.00;14.00;152.00;26.00
2495.00;66.00;364.00;8.00;14.00;152.00;26.00
2699.00;100.00;730.00;16.00;15.00;152.00;26.00
1748.00;50.00;428.00;4.00;17.00;152.00;26.00
1935.00;66.00;1000.00;8.00;14.00;152.00;26.00
2304.00;66.00;720.00;16.00;15.00;152.00;26.00
1454.00;50.00;340.00;4.00;14.00;152.00;26.00
2338.00;100.00;850.00;8.00;17.00;152.00;26.00
1799.00;75.00;545.00;8.00;15.00;152.00;26.00
2373.00;66.00;720.00;16.00;15.00;152.00;26.00
1929.00;66.00;1000.00;8.00;14.00;152.00;26.00
2399.00;66.00;730.00;16.00;15.00;152.00;26.00
1899.00;100.00;545.00;8.00;15.00;152.00;26.00
2723.00;100.00;720.00;16.00;15.00;152.00;26.00
1745.00;66.00;528.00;8.00;14.00;152.00;26.00
1998.00;66.00;730.00;8.00;15.00;152.00;26.00
1994.00;100.00;340.00;4.00;14.00;152.00;26.00
2340.00;66.00;720.00;16.00;15.00;152.00;26.00
2794.00;100.00;720.00;16.00;15.00;152.00;26.00
2190.00;100.00;528.00;8.00;14.00;152.00;26.00
2940.00;50.00;1000.00;24.00;17.00;152.00;26.00
1840.00;66.00;528.00;8.00;14.00;152.00;26.00
1540.00;66.00;340.00;4.00;15.00;152.00;26.00
2285.00;100.00;1000.00;8.00;14.00;152.00;26.00
2190.00;100.00;528.00;8.00;15.00;152.00;26.00
1299.00;66.00;428.00;4.00;14.00;152.00;26.00
2990.00;66.00;1000.00;24.00;17.00;152.00;26.00
1944.00;50.00;528.00;8.00;14.00;152.00;26.00
1490.00;50.00;340.00;4.00;14.00;152.00;26.00
2095.00;100.00;528.00;8.00;14.00;152.00;26.00
2148.00;100.00;545.00;8.00;17.00;152.00;26.00
2494.00;66.00;720.00;16.00;15.00;152.00;26.00
2254.00;50.00;720.00;16.00;15.00;152.00;26.00
2088.00;66.00;545.00;8.00;17.00;152.00;26.00
2563.00;100.00;270.00;4.00;14.00;152.00;26.00
3123.00;100.00;1000.00;24.00;15.00;152.00;26.00
2540.00;50.00;720.00;16.00;17.00;152.00;26.00
1854.00;100.00;340.00;4.00;14.00;152.00;26.00
2248.00;100.00;850.00;8.00;17.00;152.00;26.00
1504.00;66.00;340.00;4.00;14.00;152.00;26.00
2364.00;33.00;212.00;8.00;17.00;152.00;26.00
1989.00;33.00;212.00;8.00;15.00;152.00;26.00
1899.00;66.00;730.00;8.00;14.00;152.00;26.00
1885.00;50.00;1000.00;8.00;14.00;152.00;26.00
1823.00;50.00;528.00;8.00;14.00;152.00;26.00
2995.00;100.00;364.00;8.00;14.00;152.00;26.00
2394.00;66.00;1000.00;8.00;17.00;152.00;26.00
1789.00;50.00;212.00;8.00;15.00;152.00;26.00
1694.00;66.00;340.00;4.00;14.00;152.00;26.00
2338.00;100.00;545.00;8.00;17.00;152.00;26.00
2273.00;50.00;1000.00;24.00;15.00;152.00;26.00
2773.00;66.00;1000.00;24.00;15.00;152.00;26.00
1790.00;50.00;528.00;8.00;14.00;152.00;26.00
2290.00;50.00;720.00;16.00;15.00;152.00;26.00
2444.00;50.00;720.00;16.00;15.00;152.00;26.00
1994.00;66.00;528.00;8.00;14.00;152.00;26.00
1804.00;66.00;528.00;8.00;14.00;152.00;26.00
2245.00;50.00;364.00;8.00;14.00;152.00;26.00
2138.00;75.00;545.00;8.00;17.00;152.00;26.00
1445.00;66.00;340.00;4.00;14.00;152.00;26.00
2690.00;100.00;720.00;16.00;15.00;152.00;26.00
1838.00;50.00;428.00;4.00;17.00;152.00;26.00
1813.00;50.00;270.00;4.00;14.00;152.00;26.00
2164.00;50.00;212.00;8.00;17.00;152.00;26.00
1395.00;50.00;340.00;4.00;14.00;152.00;26.00
1245.00;66.00;340.00;4.00;14.00;152.00;26.00
2364.00;66.00;425.00;8.00;17.00;152.00;26.00
1999.00;100.00;850.00;8.00;15.00;152.00;26.00
2063.00;66.00;270.00;4.00;14.00;152.00;26.00
2894.00;66.00;1000.00;24.00;15.00;152.00;26.00
2019.00;66.00;1000.00;8.00;15.00;152.00;26.00
1399.00;33.00;210.00;4.00;14.00;152.00;26.00
1368.00;66.00;428.00;4.00;15.00;152.00;26.00
2148.00;75.00;545.00;8.00;17.00;152.00;26.00
2195.00;66.00;528.00;8.00;15.00;152.00;26.00
2238.00;75.00;545.00;8.00;17.00;152.00;26.00
2654.00;100.00;720.00;16.00;15.00;152.00;26.00
2294.00;100.00;528.00;8.00;14.00;152.00;26.00
1268.00;50.00;428.00;4.00;15.00;152.00;26.00
1199.00;33.00;340.00;4.00;14.00;152.00;26.00
2704.00;66.00;1000.00;24.00;15.00;152.00;26.00
1998.00;66.00;545.00;8.00;17.00;152.00;26.00
2048.00;75.00;545.00;8.00;17.00;152.00;26.00
1899.00;75.00;545.00;8.00;15.00;152.00;26.00
1999.00;100.00;420.00;8.00;14.00;152.00;26.00
2259.00;66.00;730.00;8.00;17.00;152.00;26.00
2195.00;50.00;720.00;16.00;15.00;152.00;26.00
1499.00;50.00;545.00;4.00;15.00;152.00;26.00
1199.00;50.00;428.00;4.00;14.00;152.00;26.00
1659.00;66.00;425.00;8.00;14.00;152.00;26.00
1754.00;50.00;528.00;8.00;14.00;152.00;26.00
2940.00;100.00;720.00;16.00;17.00;152.00;26.00
2323.00;50.00;720.00;16.00;15.00;152.00;26.00
3054.00;100.00;1000.00;24.00;15.00;152.00;26.00
2590.00;66.00;720.00;16.00;17.00;152.00;26.00
3090.00;100.00;1000.00;24.00;15.00;152.00;26.00
1398.00;50.00;540.00;8.00;14.00;152.00;26.00
2124.00;66.00;425.00;8.00;17.00;152.00;26.00
1699.00;50.00;212.00;8.00;14.00;152.00;26.00
1748.00;50.00;545.00;4.00;17.00;152.00;26.00
2598.00;66.00;730.00;16.00;15.00;152.00;26.00
1989.00;66.00;425.00;8.00;15.00;152.00;26.00
2154.00;100.00;528.00;8.00;14.00;152.00;26.00
1795.00;100.00;340.00;4.00;14.00;152.00;26.00
2198.00;100.00;420.00;8.00;14.00;152.00;26.00
1490.00;50.00;340.00;4.00;15.00;152.00;26.00
1999.00;100.00;545.00;8.00;15.00;152.00;26.00
2595.00;100.00;720.00;16.00;15.00;152.00;26.00
2223.00;100.00;528.00;8.00;14.00;152.00;26.00
3194.00;100.00;1000.00;24.00;15.00;152.00;26.00
1890.00;100.00;340.00;4.00;15.00;152.00;26.00
1599.00;66.00;428.00;4.00;15.00;152.00;26.00
1899.00;66.00;540.00;8.00;15.00;152.00;26.00
2595.00;66.00;1000.00;24.00;15.00;152.00;26.00
1599.00;66.00;545.00;4.00;15.00;152.00;26.00
1938.00;66.00;545.00;4.00;17.00;152.00;26.00
1848.00;66.00;545.00;4.00;17.00;152.00;26.00
2654.00;50.00;1000.00;24.00;15.00;152.00;26.00
1848.00;66.00;428.00;4.00;17.00;152.00;26.00
1599.00;66.00;540.00;8.00;15.00;152.00;26.00
3340.00;100.00;1000.00;24.00;17.00;152.00;26.00
2740.00;66.00;1000.00;24.00;15.00;152.00;26.00
2690.00;50.00;1000.00;24.00;15.00;152.00;26.00
1749.00;66.00;545.00;8.00;15.00;152.00;26.00
2745.00;100.00;1000.00;24.00;15.00;152.00;26.00
1599.00;66.00;540.00;8.00;14.00;152.00;26.00
1899.00;33.00;212.00;8.00;14.00;152.00;26.00
2898.00;100.00;730.00;16.00;15.00;152.00;26.00
2545.00;50.00;1000.00;24.00;15.00;152.00;26.00
1699.00;66.00;270.00;4.00;14.00;152.00;26.00
1199.00;33.00;210.00;4.00;14.00;152.00;26.00
1790.00;50.00;528.00;8.00;15.00;152.00;26.00
2844.00;50.00;1000.00;24.00;15.00;152.00;26.00
1499.00;50.00;428.00;4.00;15.00;152.00;26.00
1898.00;66.00;420.00;8.00;14.00;152.00;26.00
1749.00;66.00;425.00;8.00;15.00;152.00;26.00
1899.00;66.00;730.00;8.00;15.00;152.00;26.00
1899.00;66.00;425.00;8.00;14.00;152.00;26.00
1540.00;66.00;340.00;4.00;14.00;152.00;26.00
1938.00;66.00;428.00;4.00;17.00;152.00;26.00
1873.00;66.00;528.00;8.00;14.00;152.00;26.00
1699.00;66.00;420.00;8.00;14.00;152.00;26.00
1799.00;66.00;420.00;8.00;14.00;152.00;26.00
1299.00;50.00;540.00;8.00;14.00;152.00;26.00
2245.00;66.00;720.00;16.00;15.00;152.00;26.00
1695.00;50.00;528.00;8.00;14.00;152.00;26.00
1840.00;66.00;528.00;8.00;15.00;152.00;26.00
2248.00;100.00;545.00;8.00;17.00;152.00;26.00
1644.00;50.00;340.00;4.00;14.00;152.00;26.00
1838.00;50.00;545.00;4.00;17.00;152.00;26.00
2873.00;100.00;1000.00;24.00;15.00;163.00;27.00
1398.00;66.00;340.00;4.00;14.00;163.00;27.00
1899.00;100.00;540.00;8.00;15.00;163.00;27.00
1845.00;100.00;528.00;8.00;14.00;163.00;27.00
1754.00;66.00;528.00;8.00;14.00;163.00;27.00
1799.00;66.00;420.00;8.00;14.00;163.00;27.00
1699.00;66.00;420.00;8.00;14.00;163.00;27.00
2224.00;100.00;545.00;8.00;17.00;163.00;27.00
2394.00;50.00;850.00;16.00;15.00;163.00;27.00
1799.00;66.00;730.00;8.00;15.00;163.00;27.00
2108.00;75.00;545.00;8.00;17.00;163.00;27.00
1399.00;33.00;210.00;4.00;14.00;163.00;27.00
2699.00;100.00;730.00;16.00;15.00;163.00;27.00
1828.00;66.00;270.00;4.00;14.00;163.00;27.00
1808.00;50.00;545.00;4.00;17.00;163.00;27.00
1299.00;66.00;340.00;4.00;14.00;163.00;27.00
2444.00;66.00;850.00;16.00;15.00;163.00;27.00
1898.00;66.00;420.00;8.00;14.00;163.00;27.00
2690.00;66.00;1000.00;24.00;15.00;163.00;27.00
1974.00;66.00;545.00;8.00;17.00;163.00;27.00
2208.00;100.00;545.00;8.00;17.00;163.00;27.00
2440.00;100.00;850.00;16.00;15.00;163.00;27.00
1890.00;75.00;730.00;8.00;15.00;163.00;27.00
2673.00;50.00;1000.00;24.00;15.00;163.00;27.00
1999.00;100.00;545.00;8.00;15.00;163.00;27.00
2224.00;100.00;850.00;8.00;17.00;163.00;27.00
1895.00;50.00;364.00;8.00;14.00;163.00;27.00
1680.00;75.00;540.00;8.00;15.00;163.00;27.00
1645.00;50.00;528.00;8.00;14.00;163.00;27.00
1490.00;66.00;340.00;4.00;14.00;163.00;27.00
2095.00;66.00;528.00;8.00;15.00;163.00;27.00
2473.00;100.00;850.00;16.00;15.00;163.00;27.00
1790.00;66.00;528.00;8.00;14.00;163.00;27.00
1449.00;66.00;270.00;8.00;14.00;163.00;27.00
2024.00;75.00;545.00;8.00;17.00;163.00;27.00
2290.00;66.00;850.00;16.00;15.00;163.00;27.00
2890.00;50.00;1000.00;24.00;17.00;163.00;27.00
2690.00;100.00;850.00;16.00;17.00;163.00;27.00
2145.00;66.00;364.00;8.00;14.00;163.00;27.00
2308.00;100.00;545.00;8.00;17.00;163.00;27.00
2094.00;100.00;528.00;8.00;14.00;163.00;27.00
1644.00;66.00;340.00;4.00;14.00;163.00;27.00
1440.00;50.00;340.00;4.00;14.00;163.00;27.00
